TimeEnd,CPCconc,DMAnm,CPCcounts,CPCflow_ccPerSec,CPCdetectorflow_ccPerSec,DMAsheath,DMAvoltage,CPCvoltageAO,CPCbufferSecs,CPCstatusBitwise,T_condenser_C,T_saturator_C,T_optics_C,status_butanol_1OK,CPC_ready_1OK,CPCflow_ccPerSec_2nd,CPCtype,DMAtype,SettingVoltage,
24.07.19 07:39:41,8831.7,100.00,44512,5.0400,0.50400,10.000,1656.0,1656.0,10,238,0.0000,0.0000,NaN,2147483647,2147483647,0.0000,3025,TSI long,OK,
24.07.19 07:39:51,8967.5,100.00,44658,4.9800,0.49800,10.000,1656.0,1656.0,10,0,10.000,37.000,39.100,1,1,5.0400,3025,TSI long,OK,
24.07.19 07:40:01,8809.8,100.00,44225,5.0200,0.50200,10.000,1656.0,1656.0,10,0,10.000,37.000,39.000,1,1,4.9800,3025,TSI long,OK,
24.07.19 07:40:11,9006.8,100.00,44854,4.9800,0.49800,10.000,1656.0,1656.0,10,0,10.000,37.000,39.100,1,1,5.0200,3025,TSI long,OK,
24.07.19 07:40:21,8907.9,100.00,44896,5.0400,0.50400,10.000,1656.0,1656.0,10,0,10.100,37.000,39.100,1,1,4.9800,3025,TSI long,OK,
24.07.19 07:40:31,8985.6,100.00,44838,4.9900,0.49900,10.000,1656.0,1656.0,10,0,10.100,37.000,39.000,1,1,5.0400,3025,TSI long,OK,
24.07.19 07:40:41,8826.0,100.00,44483,5.0400,0.50400,10.000,1656.0,1656.0,10,0,10.000,37.100,39.000,1,1,4.9900,3025,TSI long,OK,
24.07.19 07:40:51,8916.0,100.00,44491,4.9900,0.49900,10.000,1656.0,1656.0,10,0,10.000,37.000,39.000,1,1,5.0400,3025,TSI long,OK,
24.07.19 07:41:01,8750.2,100.00,43926,5.0200,0.50200,10.000,1656.0,1656.0,10,0,10.000,37.100,39.000,1,1,4.9900,3025,TSI long,OK,
24.07.19 07:41:11,8833.3,100.00,43990,4.9800,0.49800,10.000,1656.0,1656.0,10,0,10.000,37.000,39.000,1,1,5.0200,3025,TSI long,OK,
