TimeEnd,CPCconc,DMAnm,CPCcounts,CPCflow_ccPerSec,CPCdetectorflow_ccPerSec,DMAsheath,DMAvoltage,CPCvoltageAO,CPCbufferSecs,CPCstatusBitwise,T_condenser_C,T_saturator_C,T_optics_C,status_butanol_1OK,CPC_ready_1OK,CPCflow_ccPerSec_2nd,CPCtype,DMAtype,SettingVoltage,
27.07.19 08:48:03,3855.6,100.00,19355,5.0200,0.50200,10.000,1656.0,1656.0,10,254,NaN,0.0000,NaN,2147483647,2147483647,0.0000,3025,TSI long,OK,
27.07.19 08:48:13,3894.8,100.00,19435,4.9900,0.49900,10.000,1656.0,1656.0,10,192,10.100,37.000,39.200,0,0,5.0200,3025,TSI long,OK,
27.07.19 08:48:23,3892.6,100.00,19424,4.9900,0.49900,10.000,1656.0,1656.0,10,192,10.200,37.100,39.100,0,0,5.0200,3025,TSI long,OK,
27.07.19 08:48:33,3841.8,100.00,19286,5.0200,0.50200,10.000,1656.0,1656.0,10,192,10.100,37.000,39.100,0,0,5.0200,3025,TSI long,OK,
27.07.19 08:48:43,3908.0,100.00,19579,5.0100,0.50100,10.000,1656.0,1656.0,10,192,10.000,37.100,39.000,0,0,5.0200,3025,TSI long,OK,
27.07.19 08:48:53,3857.3,100.00,19325,5.0100,0.50100,10.000,1656.0,1656.0,10,192,10.000,37.000,38.900,0,0,5.0100,3025,TSI long,OK,
27.07.19 08:49:03,3859.4,100.00,19220,4.9800,0.49800,10.000,1656.0,1656.0,10,192,10.000,37.100,39.000,0,0,5.0100,3025,TSI long,OK,
27.07.19 08:49:13,3718.0,100.00,18553,4.9900,0.49900,10.000,1656.0,1656.0,10,192,10.000,37.000,39.000,0,0,4.9800,3025,TSI long,OK,
27.07.19 08:49:23,3911.5,100.00,19714,5.0400,0.50400,10.000,1656.0,1656.0,10,192,10.100,37.100,39.000,0,0,5.0100,3025,TSI long,OK,
27.07.19 08:49:33,3984.7,100.00,20003,5.0200,0.50200,10.000,1656.0,1656.0,10,192,10.100,37.000,39.100,0,0,5.0200,3025,TSI long,OK,
