TimeEnd,CPCconc,DMAnm,CPCcounts,CPCflow_ccPerSec,CPCdetectorflow_ccPerSec,DMAsheath,DMAvoltage,CPCvoltageAO,CPCbufferSecs,CPCstatusBitwise,T_condenser_C,T_saturator_C,T_optics_C,status_butanol_1OK,CPC_ready_1OK,CPCflow_ccPerSec_2nd,CPCtype,DMAtype,SettingVoltage,
18.09.19 12:44:07,8714.8,100.00,6754,0.77500,0.77500,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:08,7903.2,100.00,6125,0.77500,0.77500,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77500,3772,TSI long,OK,
18.09.19 12:44:09,7322.6,100.00,5675,0.77500,0.77500,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77500,3772,TSI long,OK,
18.09.19 12:44:10,7317.2,100.00,5683,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77500,3772,TSI long,OK,
18.09.19 12:44:11,7194.8,100.00,5588,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:12,7216.7,100.00,5605,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:13,6588.4,100.00,5128,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:14,6110.5,100.00,4756,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:15,6046.3,100.00,4706,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:16,6267.8,100.00,4868,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:17,6609.0,100.00,5144,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:18,6584.6,100.00,5125,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:19,6728.5,100.00,5237,0.77833,0.77833,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:20,7447.2,100.00,5784,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77833,3772,TSI long,OK,
18.09.19 12:44:21,7845.2,100.00,6080,0.77500,0.77500,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:22,8356.2,100.00,6490,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77500,3772,TSI long,OK,
18.09.19 12:44:23,8912.4,100.00,6922,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:24,9405.6,100.00,7305,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:25,9710.7,100.00,7542,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
18.09.19 12:44:26,11101,100.00,8622,0.77667,0.77667,10.000,1661.0,1661.0,1,34,10.000,39.000,40.000,1,1,0.77667,3772,TSI long,OK,
