TimeEnd;CPCconc;DMAnm;CPCcounts;CPCflow_ccPerSec;CPCdetectorflow_ccPerSec;DMAsheath;DMAvoltage;CPCvoltageAO;CPCbufferSecs;CPCstatusBitwise;T_condenser_C;T_saturator_C;T_optics_C;status_butanol_1OK;CPC_ready_1OK;CPCflow_ccPerSec_2nd;CPCtype;DMAtype;SettingVoltage
19.09.2019 00:00;1586.9;100;12272;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:00;1757.1;100;13559;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:00;2083.8;100;16115;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:00;2246.8;100;17375;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:00;2972.7;100;22890;0.77;0.77;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:00;4011.3;100;31021;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77;3772;TSI long;OK
19.09.2019 00:01;2415.8;100;18682;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:01;3788.1;100;29295;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:01;4210.7;100;32563;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:01;2452.3;100;18883;0.77;0.77;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:01;2028;100;15683;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77;3772;TSI long;OK
19.09.2019 00:01;1954.6;100;15148;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:02;3010;100;23227;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:02;6501.4;100;50169;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:02;3008.3;100;23214;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:02;2529.3;100;19560;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:02;2089.4;100;16158;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:02;2642.5;100;20391;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:03;2722;100;21005;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:03;2830.6;100;21843;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:03;3271.9;100;25303;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:03;3422.3;100;26409;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:03;3195.1;100;24709;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:03;3218.5;100;24890;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:04;3211.7;100;24784;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:04;3397.2;100;26215;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:04;3422.3;100;26523;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:04;3472.3;100;26910;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:04;2992.8;100;23144;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:04;3318.8;100;25665;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:05;4414.1;100;34136;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:05;3356.8;100;25903;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:05;2704;100;20866;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:05;2651.5;100;20505;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:05;2026.1;100;15702;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:05;1847.6;100;14257;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:06;2038.6;100;15765;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77167;3772;TSI long;OK
19.09.2019 00:06;2133.9;100;16502;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:06;2363.3;100;18276;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:06;1977.5;100;15293;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:06;1822.8;100;14127;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:06;1652.5;100;12807;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:07;1894.8;100;14653;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:07;2941.5;100;22797;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:07;2111.5;100;16329;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:07;1215.3;100;9378;0.77167;0.77167;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:07;1047.4;100;8117;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:07;1133.9;100;8769;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:08;1364.7;100;10554;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:08;1391.6;100;10785;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:08;1316.6;100;10182;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:08;1057.4;100;8195;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:08;1177;100;9102;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:08;1090.2;100;8449;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:09;978.62;100;7568;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:09;969.18;100;7495;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:09;981.72;100;7592;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:09;1011.6;100;7840;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:09;1015.7;100;7872;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:09;1075;100;8331;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:10;1069.2;100;8286;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:10;996.21;100;7704;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:10;1088.4;100;8435;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:10;1096.6;100;8499;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:10;1107.2;100;8581;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:10;1089.3;100;8442;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:11;1183.4;100;9152;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:11;1262.6;100;9785;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:11;1241.6;100;9602;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:11;1203.7;100;9329;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:11;1323.5;100;10235;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:11;1259.9;100;9743;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:12;1238.6;100;9599;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:12;1253.4;100;9714;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:12;1274.2;100;9875;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:12;1249.2;100;9681;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:12;1385.5;100;10738;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:12;1584.6;100;12281;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1622.7;100;12576;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1514.8;100;11740;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1235.5;100;9575;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1231.5;100;9544;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1331.5;100;10319;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:13;1297.8;100;10036;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:14;1389.3;100;10767;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:14;1527.2;100;11836;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:14;1512.1;100;11719;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:14;1566.3;100;12113;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:14;1756.4;100;13612;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:14;1874.2;100;14525;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:15;1710.6;100;13257;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:15;1640.1;100;12711;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:15;1385.2;100;10735;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:15;1329.2;100;10301;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:15;1350.5;100;10466;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:15;1218.1;100;9440;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:16;1435.4;100;11124;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:16;1499.9;100;11649;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:16;1492.4;100;11566;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:16;1411.6;100;10940;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:16;1372.9;100;10640;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:16;1275;100;9881;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1172.5;100;9087;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1329.4;100;10303;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1404.1;100;10882;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1392.5;100;10792;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1537.9;100;11893;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:17;1564;100;12147;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:18;1173.4;100;9074;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:18;1030.4;100;8003;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:18;927.1;100;7185;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:18;830.97;100;6440;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:18;807.61;100;6259;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:18;752;100;5828;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;766.84;100;5943;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;760.77;100;5896;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;796.26;100;6171;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;804.52;100;6235;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;833.81;100;6462;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:19;762.06;100;5906;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;776;100;6014;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;855.61;100;6631;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;903.48;100;7002;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;974.84;100;7555;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;938.45;100;7273;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:20;836;100;6479;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:21;849.16;100;6581;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:21;879.35;100;6815;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:21;883;100;6858;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:21;878.06;100;6805;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:21;870.32;100;6745;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:21;763.1;100;5914;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;693.03;100;5371;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;587.23;100;4551;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;531.61;100;4120;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;465.42;100;3607;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;516.57;100;4012;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:22;538.71;100;4175;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:23;583.87;100;4525;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:23;542.06;100;4210;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:23;477.68;100;3702;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:23;478.84;100;3711;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:23;475.35;100;3684;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:23;437.25;100;3396;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:24;474.32;100;3676;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:24;557.77;100;4332;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:24;622.71;100;4826;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:24;647.25;100;5027;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:24;745.68;100;5779;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:24;742.02;100;5763;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:25;741.55;100;5747;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:25;804.39;100;6234;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:25;844.38;100;6558;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:25;842.45;100;6529;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:25;808;100;6262;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:25;783.35;100;6084;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:26;704.26;100;5458;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:26;776.9;100;6021;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:26;822.75;100;6390;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:26;775.75;100;6025;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:26;786.97;100;6099;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:26;750.06;100;5813;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:27;709.31;100;5509;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:27;690.32;100;5350;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 00:27;691.1;100;5356;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:27;716;100;5549;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:27;737.16;100;5713;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:27;728.39;100;5645;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;741.42;100;5746;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;706.58;100;5476;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;702.58;100;5445;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;676.52;100;5243;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;670.06;100;5193;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:28;648;100;5022;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;681.68;100;5283;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;680.13;100;5271;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;666.97;100;5169;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;543.35;100;4211;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;422.71;100;3276;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:29;458.71;100;3555;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;476.13;100;3690;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;489.68;100;3795;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;484.52;100;3755;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;464.13;100;3597;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;490.45;100;3801;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:30;501.85;100;3881;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:31;472;100;3658;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:31;518.71;100;4020;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:31;1812.8;100;14049;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:31;574.71;100;4454;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:31;466.71;100;3617;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:31;447.87;100;3471;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:32;438.32;100;3397;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:32;434.19;100;3365;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:32;428.77;100;3323;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:32;449.74;100;3478;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:32;469.27;100;3629;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:32;488.92;100;3781;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:33;465.55;100;3608;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
19.09.2019 00:33;487.61;100;3779;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:33;435.1;100;3372;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:33;437.42;100;3390;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:33;469.94;100;3642;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:33;465.94;100;3611;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:34;486.97;100;3774;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:34;486.21;100;3760;0.77333;0.77333;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 00:34;505.55;100;3918;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77333;3772;TSI long;OK
